Component 1,Component 2,Component 3,Component 4,Component 5,Cluster,country,iso_a3
0.2473203105374776,0.35278941839125577,0.019712875452373026,-0.07420523104890822,0.0006544439088132648,3,South Asia (IDA & IBRD),not found
0.19039757970214,0.16355172463717887,0.0732297054659779,0.14875297409269989,0.5028199480426409,3,South Sudan,SSD
-0.5058708572428128,-0.1302126616149321,0.022493829188427617,0.4365687675530009,-0.09224793935521976,2,Spain,ESP
0.1072900184576399,0.039317929125413154,0.11638437327373781,-0.2253553826878812,-0.15129286583689158,1,Sri Lanka,LKA
-0.22955997983579782,-0.053019884509588534,0.1613399350213591,-0.21119554740999466,0.07775643641861679,1,St. Kitts and Nevis,KNA
-0.16634680767375903,0.03760327815232748,0.19290462061844801,-0.005703830303935241,0.11129658172374338,1,St. Lucia,LCA
-0.3718811130299642,0.018431198489099437,-0.16694956730374566,-0.042819863370019806,0.03514232268353848,2,St. Martin (French part),MAF
-0.2630055674346443,-0.2199084195949407,0.5743208963900596,0.008786014562348258,0.05350325193389205,1,St. Vincent and the Grenadines,VCT
0.8321375667119397,-0.020393716773248777,-0.09115247721107649,0.05279163869632495,-0.0012081304278954163,0,Sub-Saharan Africa,not found
0.8612111936735086,-0.02329358913351481,-0.10571303130423641,0.060808360775231864,-0.01588911375194248,0,Sub-Saharan Africa (IDA & IBRD countries),not found
0.8613283457845802,-0.02333602821440177,-0.10577761314500976,0.060999264912466544,-0.01588975082159816,0,Sub-Saharan Africa (excluding high income),not found
0.48823712272711683,0.4701362456552706,0.29220697163631565,0.18818260762750028,-0.031195315850807027,3,Sudan,SDN
-0.24853194954886543,-0.47383165697833857,0.3222252408381454,0.02295102869598853,0.16855109843766378,1,Suriname,SUR
-0.1958187323432026,-0.47215488062241995,-0.138252912323956,0.4114015131625376,0.17352100907809806,1,Sweden,SWE
-0.44838539201700073,-0.24605013517561428,-0.26881889680977594,0.2651058090952592,-0.035141844489935604,2,Switzerland,CHE
-0.20147505762453946,0.5684875332904057,0.30740395294661005,0.0023660250289825155,-0.10856233842746707,3,Syrian Arab Republic,SYR
0.2698164576935662,0.4257031161208068,-0.04811113913758846,-0.0009342023290849722,0.05398250320187025,3,Tajikistan,TJK
0.9550332171294498,-0.41685006852070877,-0.28422153836142433,0.13982156863521322,0.014086645957053586,0,Tanzania,TZA
-0.22417798335607259,-0.18343175785159158,-0.14894937382537551,-0.20589825100697895,-0.03896135171065746,2,Thailand,THA
-0.18246998877584777,-0.37734639566220374,-0.0005205408015862246,0.029886489899475458,0.35889737940342964,1,Timor-Leste,TLS
0.9218735172359154,0.015773309390995947,-0.1346645966343163,-0.04647562524161401,-0.03111363759784446,0,Togo,TGO
-0.005787122702686587,0.011834636892058954,-0.0013676492668297712,0.0009059960407121363,0.021824814532613222,1,Tokelau,TKL
-0.21432952084115633,0.23202972063959876,-0.005155393230302266,-0.3030639076555087,0.09795019984985624,3,Tonga,TON
-0.47942419018263005,-0.15634867000205094,-0.0389012613298184,-0.03550005497007368,-0.0024834299680538945,2,Trinidad and Tobago,TTO
-0.1546085030550807,0.48196986343502496,0.23239698684479604,0.19735214634734322,-0.10572631330145864,3,Tunisia,TUN
-0.21921787591727274,0.07983539352564635,0.3009214289072007,0.03294423943660045,-0.27071705332979584,1,Turkiye,TUR
-0.23185800347821267,0.25588349885314765,-0.1675611852647614,-0.15289890944947027,0.1867513164390962,2,Turkmenistan,TKM
-0.26381829920375355,0.22319783863457351,-0.12037188413997366,-0.18624289013822123,0.04737738372646691,2,Turks and Caicos Islands,TCA
-0.03693799575623765,0.07936951659936481,0.2878897500350099,-0.23766547249732736,0.25904908039373553,1,Tuvalu,TUV
0.9754844296761769,-0.07529200730993724,-0.3676305914174032,0.20787920655039802,-0.09768393579614656,0,Uganda,UGA
-0.23316063007881804,0.24565571440641235,-0.023693131217351213,-0.04828807984225192,0.2770903456138842,3,Ukraine,UKR
-0.5697456894973724,0.07028090445189024,-0.5067804867161706,0.18210560780245255,-0.04542209373822225,2,United Arab Emirates,ARE
-0.3796674767518721,0.028581632638933287,-0.28534498549350984,0.0762989813093886,0.015483984185112138,2,United Kingdom,GBR
-0.4295510461065046,-0.1990492703856169,-0.12682058641822405,-0.08517739442952457,-0.21471835997480213,2,United States,USA
-0.2787454076246502,-0.09501892004279834,-0.070697128433257,-0.014364065146606125,0.08390026138319526,2,Upper middle income,not found
0.11264061476952474,0.0034765821252594697,-0.07539337105577062,0.08137102719728358,-0.1460046631481554,1,Uruguay,URY
-0.19212137421989098,0.28342836764024393,-0.008412188277117727,-0.18373103362250742,0.1713754613670839,3,Uzbekistan,UZB
0.10204561872181854,-0.007512517569851542,0.04670434852278352,-0.33293367495547127,0.06304856547191473,1,Vanuatu,VUT
-0.1999347367082853,-0.14304689426591677,0.16269079589189028,-0.06852803770267346,0.03270152127931991,1,"Venezuela, RB",VEN
-0.14499764349514097,-0.3239697208351939,-0.14397961125666295,-0.10852264299724156,0.08935425011972756,1,Viet Nam,VNM
-0.005787122702686585,0.011834636892058954,-0.0013676492668297745,0.0009059960407121366,0.021824814532613222,1,Vietnam,VNM
-0.417439406225212,-0.1884614612380364,0.28068113604229494,0.07136927702555892,-0.15193448351540728,1,Virgin Islands (U.S.),VIR
-0.21521667126572194,0.5442903847764727,0.46989821157647776,0.3658260491644797,-0.15286338951206346,3,West Bank and Gaza,PSE
-0.01955487280332067,0.059173369877706834,-0.044303639848508776,-0.049792696176011855,0.07354001714433825,1,World,not found
-0.0803152140893615,0.75619204625089,0.5269748940061239,-0.09949578143883368,-0.0011603764130681518,3,"Yemen, Rep.",YEM
0.7967508641545583,-0.33124122845734644,0.17928861011869995,-0.04796723030118473,-0.09008319234366878,0,Zambia,ZMB
0.9998778937220868,-0.27567144276397354,0.03792080492539941,0.17626592376246508,-0.1941009944862581,0,Zimbabwe,ZWE
